Time,Side,Number,X,Y
3453.465,1,4,-77.48169,22
3453.465,1,5,-98.55298,-73
3453.465,1,6,-111.0173,-39
3453.465,1,7,232.0244,-21.32178
3453.465,1,9,334.6816,29.98188
3453.465,1,10,256.5723,183.3735
3453.465,1,8,31.19141,-9
3453.465,1,22,296.9445,73.02466
3453.465,1,15,314.2209,-159.4104
3453.465,2,1,462.7,-18.3
3453.465,2,3,259.0391,14
3453.465,2,5,348.0232,-76.31292
3453.465,2,4,34.14966,-186.5356
3453.465,2,10,246.6018,-77
3453.465,2,14,141.1497,86
3453.465,2,16,269.9396,-29.27759
3453.465,2,17,332.9025,59.16795
3453.465,2,15,-266.0469,-22.53564
3453.465,2,19,-112.7495,11.81567
3453.465,2,22,139.5305,-5
3453.465,0,-1,329.0815,-125.2656
3453.481,1,1,-356,4
3453.481,1,2,-79.30029,69
3453.481,1,4,-76.83423,22
3453.481,1,5,-97.7063,-73
3453.481,1,6,-110.2703,-39
3453.481,1,7,232.8877,-21.81982
3453.481,1,9,335.6645,29.61333
3453.481,1,10,257.7676,182.9817
3453.481,1,8,32.51953,-9
3453.481,1,22,298.3805,72.53657
3453.481,1,15,315.2336,-158.9622
3453.481,2,1,462.7,-18.3
3453.481,2,3,260.4203,14
3453.481,2,5,348.8433,-76.90559
3453.481,2,4,35.36157,-186.436
3453.481,2,10,247.4817,-77
3453.481,2,14,142.3616,86
3453.481,2,16,271.203,-29.5731
3453.481,2,17,333.9434,58.44246
3453.481,2,15,-264.9844,-22.43604
3453.481,2,19,-112.0522,12.0979
3453.481,2,22,140.6096,-5
3453.481,0,-1,329.7854,-125.4083
3453.498,1,1,-356,4
3453.498,1,2,-78.45801,69
3453.498,1,4,-76.17725,22
3453.498,1,5,-96.84717,-73
3453.498,1,6,-109.5122,-39
3453.498,1,7,233.7637,-22.3252
3453.498,1,9,336.6617,29.23936
3453.498,1,10,258.9805,182.5842
3453.498,1,8,33.86719,-9
3453.498,1,22,299.8376,72.04131
3453.498,1,15,316.2612,-158.5073
3453.498,2,1,462.7,-18.3
3453.498,2,3,261.8219,14
3453.498,2,5,349.6755,-77.50698
3453.498,2,4,36.59131,-186.335
3453.498,2,10,248.3745,-77
3453.498,2,14,143.5913,86
3453.498,2,16,272.4849,-29.87295
3453.498,2,17,334.9997,57.7063
3453.498,2,15,-263.9063,-22.33496
3453.498,2,19,-111.3447,12.38428
3453.498,2,22,141.7046,-5
3453.498,0,-1,330.4997,-125.5532
3453.515,1,1,-356,4
3453.515,1,2,-77.62793,69
3453.515,1,4,-75.52979,22
3453.515,1,5,-96.00049,-73
3453.515,1,6,-108.7651,-39
3453.515,1,7,234.627,-22.82324
3453.515,1,9,337.6445,28.8708
3453.515,1,10,260.1758,182.1924
3453.515,1,8,35.19531,-9
3453.515,1,22,301.2737,71.55322
3453.515,1,15,317.2739,-158.0591
3453.515,2,1,462.7,-18.3
3453.515,2,3,263.2031,14
3453.515,2,5,350.4956,-78.09966
3453.515,2,4,37.80322,-186.2354
3453.515,2,10,249.2544,-77
3453.515,2,14,144.8032,86
3453.515,2,16,273.7483,-30.16846
3453.515,2,17,336.0406,56.98081
3453.515,2,15,-262.8438,-22.23535
3453.515,2,19,-110.6475,12.6665
3453.515,2,22,142.7837,-5
3453.515,0,-1,331.2035,-125.696
3453.531,1,1,-356,4
3453.531,1,2,-76.79785,69
3453.531,1,4,-74.88232,22
3453.531,1,5,-95.15381,-73
3453.531,1,6,-108.0181,-39
3453.531,1,7,235.4902,-23.32129
3453.531,1,9,338.6273,28.50225
3453.531,1,10,261.3711,181.8006
3453.531,1,8,36.52344,-9
3453.531,1,22,302.7097,71.06513
3453.531,1,15,318.2866,-157.6108
3453.531,2,1,462.7,-18.3
3453.531,2,3,264.5844,14
3453.531,2,5,351.3157,-78.69234
3453.531,2,4,39.01514,-186.1357
3453.531,2,10,250.1343,-77
3453.531,2,14,146.0151,86
3453.531,2,16,275.0117,-30.46396
3453.531,2,17,337.0815,56.25532
3453.531,2,15,-261.7813,-22.13574
3453.531,2,19,-109.9502,12.94873
3453.531,2,22,143.8628,-5
3453.531,0,-1,331.9074,-125.8388
3453.548,1,1,-356,4
3453.548,1,2,-75.94336,69
3453.548,1,4,-74.21582,22
3453.548,1,5,-94.28223,-73
3453.548,1,6,-107.249,-39
3453.548,1,7,236.3789,-23.83398
3453.548,1,9,339.6391,28.12285
3453.548,1,10,262.6016,181.3973
3453.548,1,8,37.89063,-9
3453.548,1,22,304.188,70.56269
3453.548,1,15,319.3291,-157.1494
3453.548,2,1,462.7,-18.3
3453.548,2,3,266.0063,14
3453.548,2,5,352.1599,-79.30244
3453.548,2,4,40.2627,-186.0332
3453.548,2,10,251.04,-77
3453.548,2,14,147.2627,86
3453.548,2,16,276.3122,-30.76816
3453.548,2,17,338.153,55.5085
3453.548,2,15,-260.6875,-22.0332
3453.548,2,19,-109.2324,13.23926
3453.548,2,22,144.9736,-5
3453.548,0,-1,332.632,-125.9857
3453.565,1,1,-356,4
3453.565,1,2,-75.08887,69
3453.565,1,4,-73.54932,22
3453.565,1,5,-93.41064,-73
3453.565,1,6,-106.48,-39
3453.565,1,7,237.2676,-24.34668
3453.565,1,9,340.6508,27.74346
3453.565,1,10,263.832,180.9939
3453.565,1,8,39.25781,-9
3453.565,1,22,305.6663,70.06025
3453.565,1,15,320.3716,-156.688
3453.565,2,1,462.7,-18.3
3453.565,2,3,267.4281,14
3453.565,2,5,353.0042,-79.91255
3453.565,2,4,41.51025,-185.9307
3453.565,2,10,251.9458,-77
3453.565,2,14,148.5103,86
3453.565,2,16,277.6128,-31.07236
3453.565,2,17,339.2245,54.76167
3453.565,2,15,-259.5938,-21.93066
3453.565,2,19,-108.5146,13.52979
3453.565,2,22,146.0845,-5
3453.565,0,-1,333.3567,-126.1327
3453.582,1,1,-356,4
3453.582,1,2,-74.24658,69
3453.582,1,4,-72.89233,22
3453.582,1,5,-92.55151,-73
3453.582,1,6,-105.7219,-39
3453.582,1,7,238.1436,-24.85205
3453.582,1,9,341.648,27.36948
3453.582,1,10,265.0449,180.5964
3453.582,1,8,40.60547,-9
3453.582,1,22,307.1234,69.56499
3453.582,1,15,321.3992,-156.2332
3453.582,2,1,462.7,-18.3
3453.582,2,3,268.8297,14
3453.582,2,5,353.8364,-80.51394
3453.582,2,4,42.73999,-185.8296
3453.582,2,10,252.8386,-77
3453.582,2,14,149.74,86
3453.582,2,16,278.8947,-31.37222
3453.582,2,17,340.2808,54.02551
3453.582,2,15,-258.5156,-21.82959
3453.582,2,19,-107.8071,13.81616
3453.582,2,22,147.1794,-5
3453.582,0,-1,334.071,-126.2776
3453.599,1,1,-356,4
3453.599,1,2,-73.39209,69
3453.599,1,4,-72.22583,22
3453.599,1,5,-91.67993,-73
3453.599,1,6,-104.9529,-39
3453.599,1,7,239.0322,-25.36475
3453.599,1,9,342.6598,26.99009
3453.599,1,10,266.2754,180.1931
3453.599,1,8,41.97266,-9
3453.599,1,22,308.6017,69.06255
3453.599,1,15,322.4417,-155.7717
3453.599,2,1,462.7,-18.3
3453.599,2,3,270.2516,14
3453.599,2,5,354.6806,-81.12405
3453.599,2,4,43.98755,-185.7271
3453.599,2,10,253.7444,-77
3453.599,2,14,150.9875,86
3453.599,2,16,280.1953,-31.67642
3453.599,2,17,341.3523,53.27869
3453.599,2,15,-257.4219,-21.72705
3453.599,2,19,-107.0894,14.10669
3453.599,2,22,148.2903,-5
3453.599,0,-1,334.7956,-126.4246
3453.616,1,1,-356,4
3453.616,1,2,-72.56201,69
3453.616,1,4,-71.57837,22
3453.616,1,5,-90.83325,-73
3453.616,1,6,-104.2058,-39
3453.616,1,7,239.8955,-25.86279
3453.616,1,9,343.6426,26.62153
3453.616,1,10,267.4707,179.8013
3453.616,1,8,43.30078,-9
3453.616,1,22,310.0377,68.57446
3453.616,1,15,323.4543,-155.3235
3453.616,2,1,462.7,-18.3
3453.616,2,3,271.6328,14
3453.616,2,5,355.5007,-81.71673
3453.616,2,4,45.19946,-185.6274
3453.616,2,10,254.6243,-77
3453.616,2,14,152.1995,86
3453.616,2,16,281.4586,-31.97192
3453.616,2,17,342.3932,52.5532
3453.616,2,15,-256.3594,-21.62744
3453.616,2,19,-106.3921,14.38892
3453.616,2,22,149.3694,-5
3453.616,0,-1,335.4994,-126.5673
3453.633,1,1,-356,4
3453.633,1,2,-71.73193,69
3453.633,1,4,-70.93091,22
3453.633,1,5,-89.98657,-73
3453.633,1,6,-103.4587,-39
3453.633,1,7,240.7588,-26.36084
3453.633,1,9,344.6254,26.25298
3453.633,1,10,268.666,179.4095
3453.633,1,8,44.62891,-9
3453.633,1,22,311.4738,68.08637
3453.633,1,15,324.467,-154.8752
3453.633,2,1,462.7,-18.3
3453.633,2,3,273.0141,14
3453.633,2,5,356.3208,-82.3094
3453.633,2,4,46.41138,-185.5278
3453.633,2,10,255.5042,-77
3453.633,2,14,153.4114,86
3453.633,2,16,282.722,-32.26743
3453.633,2,17,343.4341,51.82771
3453.633,2,15,-255.2969,-21.52783
3453.633,2,19,-105.6948,14.67114
3453.633,2,22,150.4485,-5
3453.633,0,-1,336.2033,-126.7101
3453.649,1,1,-356,4
3453.649,1,2,-70.88965,69
3453.649,1,4,-70.27393,22
3453.649,1,5,-89.12744,-73
3453.649,1,6,-102.7007,-39
3453.649,1,7,241.6348,-26.86621
3453.649,1,9,345.6227,25.879
3453.649,1,10,269.8789,179.0119
3453.649,1,8,45.97656,-9
3453.649,1,22,312.9309,67.59111
3453.649,1,15,325.4946,-154.4204
3453.649,2,1,462.7,-18.3
3453.649,2,3,274.4156,14
3453.649,2,5,357.153,-82.91079
3453.649,2,4,47.64111,-185.4268
3453.649,2,10,256.397,-77
3453.649,2,14,154.6411,86
3453.649,2,16,284.004,-32.56728
3453.649,2,17,344.4904,51.09155
3453.649,2,15,-254.2188,-21.42676
3453.649,2,19,-104.9873,14.95752
3453.649,2,22,151.5435,-5
3453.649,0,-1,336.9176,-126.855
3453.666,1,1,-356,4
3453.666,1,2,-70.05957,69
3453.666,1,4,-69.62646,22
3453.666,1,5,-88.28076,-73
3453.666,1,6,-101.9536,-39
3453.666,1,7,242.498,-27.36426
3453.666,1,9,346.6055,25.51045
3453.666,1,10,271.0742,178.6201
3453.666,1,8,47.30469,-9
3453.666,1,22,314.3669,67.10303
3453.666,1,15,326.5073,-153.9722
3453.666,2,1,462.7,-18.3
3453.666,2,3,275.7969,14
3453.666,2,5,357.9731,-83.50347
3453.666,2,4,48.85303,-185.3271
3453.666,2,10,257.2769,-77
3453.666,2,14,155.853,86
3453.666,2,16,285.2673,-32.86279
3453.666,2,17,345.5313,50.36607
3453.666,2,15,-253.1563,-21.32715
3453.666,2,19,-104.29,15.23975
3453.666,2,22,152.6226,-5
3453.666,0,-1,337.6215,-126.9977
3453.683,1,1,-356,4
3453.683,1,2,-69.22949,69
3453.683,1,4,-68.979,22
3453.683,1,5,-87.43408,-73
3453.683,1,6,-101.2065,-39
3453.683,1,7,243.3613,-27.8623
3453.683,1,9,347.5883,25.1419
3453.683,1,10,272.2695,178.2283
3453.683,1,8,48.63281,-9
3453.683,1,22,315.803,66.61494
3453.683,1,15,327.52,-153.5239
3453.683,2,1,462.7,-18.3
3453.683,2,3,277.1781,14
3453.683,2,5,358.7932,-84.09615
3453.683,2,4,50.06494,-185.2275
3453.683,2,10,258.1567,-77
3453.683,2,14,157.0649,86
3453.683,2,16,286.5307,-33.1583
3453.683,2,17,346.5722,49.64058
3453.683,2,15,-252.0938,-21.22754
3453.683,2,19,-103.5928,15.52197
3453.683,2,22,153.7017,-5
3453.683,0,-1,338.3254,-127.1405
3453.699,1,1,-356,4
3453.699,1,2,-68.38721,69
3453.699,1,4,-68.32202,22
3453.699,1,5,-86.57495,-73
3453.699,1,6,-100.4485,-39
3453.699,1,7,244.2373,-28.36768
3453.699,1,9,348.5856,24.76792
3453.699,1,10,273.4824,177.8307
3453.699,1,8,49.98047,-9
3453.699,1,22,317.2601,66.11967
3453.699,1,15,328.5476,-153.0691
3453.699,2,1,462.7,-18.3
3453.699,2,3,278.5797,14
3453.699,2,5,359.6254,-84.69753
3453.699,2,4,51.29468,-185.1265
3453.699,2,10,259.0496,-77
3453.699,2,14,158.2947,86
3453.699,2,16,287.8127,-33.45815
3453.699,2,17,347.6284,48.90442
3453.699,2,15,-251.0156,-21.12646
3453.699,2,19,-102.8853,15.80835
3453.699,2,22,154.7966,-5
3453.699,0,-1,339.0397,-127.2854
3453.716,1,1,-356,4
3453.716,1,2,-67.55713,69
3453.716,1,4,-67.67456,22
3453.716,1,5,-85.72827,-73
3453.716,1,6,-99.70142,-39
3453.716,1,7,245.1006,-28.86572
3453.716,1,9,349.5684,24.39936
3453.716,1,10,274.6777,177.439
3453.716,1,8,51.30859,-9
3453.716,1,22,318.6962,65.63159
3453.716,1,15,329.5603,-152.6208
3453.716,2,1,462.7,-18.3
3453.716,2,3,279.9609,14
3453.716,2,5,360.4456,-85.29021
3453.716,2,4,52.50659,-185.0269
3453.716,2,10,259.9294,-77
3453.716,2,14,159.5066,86
3453.716,2,16,289.076,-33.75366
3453.716,2,17,348.6694,48.17893
3453.716,2,15,-249.9531,-21.02686
3453.716,2,19,-102.188,16.09058
3453.716,2,22,155.8757,-5
3453.716,0,-1,339.7436,-127.4282
3453.733,1,1,-356,4
3453.733,1,2,-66.69043,69
3453.733,1,4,-66.99854,22
3453.733,1,5,-84.84424,-73
3453.733,1,6,-98.92139,-39
3453.733,1,7,246.002,-29.38574
3453.733,1,9,350.5945,24.01455
3453.733,1,10,275.9258,177.0299
3453.733,1,8,52.69531,-9
3453.733,1,22,320.1956,65.12197
3453.733,1,15,330.6177,-152.1528
3453.733,2,1,462.7,-18.3
3453.733,2,3,281.4031,14
3453.733,2,5,361.3018,-85.90903
3453.733,2,4,53.77197,-184.9229
3453.733,2,10,260.8481,-77
3453.733,2,14,160.772,86
3453.733,2,16,290.3952,-34.06221
3453.733,2,17,349.7562,47.42144
3453.733,2,15,-248.8438,-20.92285
3453.733,2,19,-101.46,16.38525
3453.733,2,22,157.0024,-5
3453.733,0,-1,340.4785,-127.5772
3453.75,1,1,-356,4
3453.75,1,2,-65.84814,69
3453.75,1,4,-66.34155,22
3453.75,1,5,-83.98511,-73
3453.75,1,6,-98.16333,-39
3453.75,1,7,246.8779,-29.89111
3453.75,1,9,351.5918,23.64058
3453.75,1,10,277.1387,176.6323
3453.75,1,8,54.04297,-9
3453.75,1,22,321.6527,64.62671
3453.75,1,15,331.6453,-151.698
3453.75,2,1,462.7,-18.3
3453.75,2,3,282.8047,14
3453.75,2,5,362.134,-86.51043
3453.75,2,4,55.00171,-184.8218
3453.75,2,10,261.741,-77
3453.75,2,14,162.0017,86
3453.75,2,16,291.6771,-34.36206
3453.75,2,17,350.8124,46.68528
3453.75,2,15,-247.7656,-20.82178
3453.75,2,19,-100.7524,16.67163
3453.75,2,22,158.0974,-5
3453.75,0,-1,341.1928,-127.7221
3453.767,1,1,-356,4
3453.767,1,2,-64.99365,69
3453.767,1,4,-65.67505,22
3453.767,1,5,-83.11353,-73
3453.767,1,6,-97.39429,-39
3453.767,1,7,247.7666,-30.40381
3453.767,1,9,352.6035,23.26118
3453.767,1,10,278.3691,176.229
3453.767,1,8,55.41016,-9
3453.767,1,22,323.131,64.12427
3453.767,1,15,332.6877,-151.2366
3453.767,2,1,462.7,-18.3
3453.767,2,3,284.2266,14
3453.767,2,5,362.9783,-87.12054
3453.767,2,4,56.24927,-184.7192
3453.767,2,10,262.6467,-77
3453.767,2,14,163.2493,86
3453.767,2,16,292.9777,-34.66626
3453.767,2,17,351.8839,45.93845
3453.767,2,15,-246.6719,-20.71924
3453.767,2,19,-100.0347,16.96216
3453.767,2,22,159.2083,-5
3453.767,0,-1,341.9174,-127.8691
3453.784,1,1,-356,4
3453.784,1,2,-64.15137,69
3453.784,1,4,-65.01807,22
3453.784,1,5,-82.25439,-73
3453.784,1,6,-96.63623,-39
3453.784,1,7,248.6426,-30.90918
3453.784,1,9,353.6008,22.88721
3453.784,1,10,279.582,175.8314
3453.784,1,8,56.75781,-9
3453.784,1,22,324.5881,63.629
3453.784,1,15,333.7153,-150.7817
3453.784,2,1,462.7,-18.3
3453.784,2,3,285.6281,14
3453.784,2,5,363.8105,-87.72192
3453.784,2,4,57.479,-184.6182
3453.784,2,10,263.5396,-77
3453.784,2,14,164.479,86
3453.784,2,16,294.2596,-34.96611
3453.784,2,17,352.9402,45.2023
3453.784,2,15,-245.5938,-20.61816
3453.784,2,19,-99.32715,17.24854
3453.784,2,22,160.3032,-5
3453.784,0,-1,342.6317,-128.014
3453.801,1,1,-356,4
3453.801,1,2,-63.29688,69
3453.801,1,4,-64.35156,22
3453.801,1,5,-81.38281,-73
3453.801,1,6,-95.86719,-39
3453.801,1,7,249.5313,-31.42188
3453.801,1,9,354.6125,22.50781
3453.801,1,10,280.8125,175.4281
3453.801,1,8,58.125,-9
3453.801,1,22,326.0664,63.12656
3453.801,1,15,334.7578,-150.3203
3453.801,2,1,462.7,-18.3
3453.801,2,3,287.05,14
3453.801,2,5,364.6547,-88.33203
3453.801,2,4,58.72656,-184.5156
3453.801,2,10,264.4453,-77
3453.801,2,14,165.7266,86
3453.801,2,16,295.5602,-35.27031
3453.801,2,17,354.0117,44.45547
3453.801,2,15,-244.5,-20.51563
3453.801,2,19,-98.60938,17.53906
3453.801,2,22,161.4141,-5
3453.801,0,-1,343.3563,-128.1609
3453.818,1,1,-356,4
3453.818,1,2,-62.4668,69
3453.818,1,4,-63.7041,22
3453.818,1,5,-80.53613,-73
3453.818,1,6,-95.12012,-39
3453.818,1,7,250.3945,-31.91992
3453.818,1,9,355.5953,22.13926
3453.818,1,10,282.0078,175.0363
3453.818,1,8,59.45313,-9
3453.818,1,22,327.5024,62.63847
3453.818,1,15,335.7705,-149.8721
3453.818,2,1,462.7,-18.3
3453.818,2,3,288.4313,14
3453.818,2,5,365.4748,-88.92471
3453.818,2,4,59.93848,-184.416
3453.818,2,10,265.3252,-77
3453.818,2,14,166.9385,86
3453.818,2,16,296.8235,-35.56582
3453.818,2,17,355.0526,43.72998
3453.818,2,15,-243.4375,-20.41602
3453.818,2,19,-97.91211,17.82129
3453.818,2,22,162.4932,-5
3453.818,0,-1,344.0602,-128.3037
3453.835,1,1,-356,4
3453.835,1,2,-61.6001,69
3453.835,1,4,-63.02808,22
3453.835,1,5,-79.6521,-73
3453.835,1,6,-94.34009,-39
3453.835,1,7,251.2959,-32.43994
3453.835,1,9,356.6215,21.75444
3453.835,1,10,283.2559,174.6272
3453.835,1,8,60.83984,-9
3453.835,1,22,329.0018,62.12886
3453.835,1,15,336.8279,-149.4041
3453.835,2,1,462.7,-18.3
3453.835,2,3,289.8734,14
3453.835,2,5,366.3311,-89.54353
3453.835,2,4,61.20386,-184.312
3453.835,2,10,266.2439,-77
3453.835,2,14,168.2039,86
3453.835,2,16,298.1427,-35.87436
3453.835,2,17,356.1395,42.97248
3453.835,2,15,-242.3281,-20.31201
3453.835,2,19,-97.18408,18.11597
3453.835,2,22,163.6199,-5
3453.835,0,-1,344.7951,-128.4528
3453.852,1,1,-356,4
3453.852,1,2,-60.74561,69
3453.852,1,4,-62.36157,22
3453.852,1,5,-78.78052,-73
3453.852,1,6,-93.57104,-39
3453.852,1,7,252.1846,-32.95264
3453.852,1,9,357.6332,21.37505
3453.852,1,10,284.4863,174.2239
3453.852,1,8,62.20703,-9
3453.852,1,22,330.4801,61.62642
3453.852,1,15,337.8704,-148.9426
3453.852,2,1,462.7,-18.3
3453.852,2,3,291.2953,14
3453.852,2,5,367.1753,-90.15364
3453.852,2,4,62.45142,-184.2095
3453.852,2,10,267.1497,-77
3453.852,2,14,169.4514,86
3453.852,2,16,299.4432,-36.17856
3453.852,2,17,357.211,42.22566
3453.852,2,15,-241.2344,-20.20947
3453.852,2,19,-96.46631,18.40649
3453.852,2,22,164.7307,-5
3453.852,0,-1,345.5197,-128.5997
3453.869,1,1,-356,4
3453.869,1,2,-59.89111,69
3453.869,1,4,-61.69507,22
3453.869,1,5,-77.90894,-73
3453.869,1,6,-92.802,-39
3453.869,1,7,253.0732,-33.46533
3453.869,1,9,358.6449,20.99566
3453.869,1,10,285.7168,173.8206
3453.869,1,8,63.57422,-9
3453.869,1,22,331.9584,61.12397
3453.869,1,15,338.9128,-148.4812
3453.869,2,1,462.7,-18.3
3453.869,2,3,292.7172,14
3453.869,2,5,368.0196,-90.76375
3453.869,2,4,63.69897,-184.1069
3453.869,2,10,268.0554,-77
3453.869,2,14,170.699,86
3453.869,2,16,300.7437,-36.48276
3453.869,2,17,358.2825,41.47883
3453.869,2,15,-240.1406,-20.10693
3453.869,2,19,-95.74854,18.69702
3453.869,2,22,165.8416,-5
3453.869,0,-1,346.2444,-128.7467
3453.886,1,1,-356,4
3453.886,1,2,-59.04883,69
3453.886,1,4,-61.03809,22
3453.886,1,5,-77.0498,-73
3453.886,1,6,-92.04395,-39
3453.886,1,7,253.9492,-33.9707
3453.886,1,9,359.6422,20.62168
3453.886,1,10,286.9297,173.423
3453.886,1,8,64.92188,-9
3453.886,1,22,333.4155,60.62871
3453.886,1,15,339.9404,-148.0264
3453.886,2,1,462.7,-18.3
3453.886,2,3,294.1188,14
3453.886,2,5,368.8517,-91.36514
3453.886,2,4,64.92871,-184.0059
3453.886,2,10,268.9482,-77
3453.886,2,14,171.9287,86
3453.886,2,16,302.0257,-36.78262
3453.886,2,17,359.3388,40.74268
3453.886,2,15,-239.0625,-20.00586
3453.886,2,19,-95.04102,18.9834
3453.886,2,22,166.9365,-5
3453.886,0,-1,346.9586,-128.8916
3453.903,1,1,-356,4
3453.903,1,2,-58.27329,69
3453.903,1,4,-61.33838,22
3453.903,1,5,-76.62939,-73
3453.903,1,6,-92,-39
3453.903,1,7,254.3916,-34.20625
3453.903,1,9,360.2849,20.20522
3453.903,1,10,287.5865,173.3017
3453.903,1,8,65.17725,-9.109571
3453.903,1,22,334.2686,60.85942
3453.903,1,15,340.991,-147.863
3453.903,2,1,462.9965,-18.3
3453.903,2,3,295.0492,14.22397
3453.903,2,5,369.7153,-91.30493
3453.903,2,4,65.59619,-183.797
3453.903,2,10,269.4334,-77
3453.903,2,14,172.9604,86
3453.903,2,16,303.1893,-36.83223
3453.903,2,17,360.1686,40.04902
3453.903,2,15,-239,-20
3453.903,2,19,-94.3877,19.22559
3453.903,2,22,168.1215,-5
3453.903,0,-1,347.9604,-127.0953
3453.92,1,1,-356,4
3453.92,1,2,-57.52456,69
3453.92,1,4,-61.68701,22
3453.92,1,5,-76.24756,-73
3453.92,1,6,-92,-39
3453.92,1,7,254.795,-34.41875
3453.92,1,9,360.8876,19.79849
3453.92,1,10,288.1908,173.2004
3453.92,1,8,65.35986,-9.222461
3453.92,1,22,335.0605,61.12671
3453.92,1,15,342.012,-147.7219
3453.92,2,1,463.302,-18.3
3453.92,2,3,295.9241,14.45474
3453.92,2,5,370.5554,-91.20699
3453.92,2,4,66.21045,-183.5878
3453.92,2,10,269.88,-77
3453.92,2,14,173.9498,86
3453.92,2,16,304.3115,-36.86543
3453.92,2,17,360.9605,39.37832
3453.92,2,15,-239,-20
3453.92,2,19,-93.75684,19.45801
3453.92,2,22,169.2769,-5
3453.92,0,-1,348.9499,-125.2359
3453.937,1,1,-356,4
3453.937,1,2,-56.7428,69
3453.937,1,4,-62.05103,22
3453.937,1,5,-75.84888,-73
3453.937,1,6,-92,-39
3453.937,1,7,255.2162,-34.64063
3453.937,1,9,361.5168,19.3738
3453.937,1,10,288.8218,173.0947
3453.937,1,8,65.55054,-9.340332
3453.937,1,22,335.8873,61.40578
3453.937,1,15,343.078,-147.5746
3453.937,2,1,463.6209,-18.3
3453.937,2,3,296.8376,14.69568
3453.937,2,5,371.4325,-91.10471
3453.937,2,4,66.85181,-183.3694
3453.937,2,10,270.3463,-77
3453.937,2,14,174.9829,86
3453.937,2,16,305.4833,-36.9001
3453.937,2,17,361.7873,38.67803
3453.937,2,15,-239,-20
3453.937,2,19,-93.09814,19.70068
3453.937,2,22,170.4834,-5
3453.937,0,-1,349.9829,-123.2945
3453.972,1,1,-356,4
3453.972,1,2,-55.17927,69
3453.972,1,4,-62.77905,22
3453.972,1,5,-75.05151,-73
3453.972,1,6,-92,-39
3453.972,1,7,256.0586,-35.08437
3453.972,1,9,362.7752,18.52444
3453.972,1,10,290.0837,172.8832
3453.972,1,8,65.93188,-9.576075
3453.972,1,22,337.541,61.96394
3453.972,1,15,345.2101,-147.2799
3453.972,2,1,464.2588,-18.3
3453.972,2,3,298.6646,15.17756
3453.972,2,5,373.1867,-90.90017
3453.972,2,4,68.13452,-182.9326
3453.972,2,10,271.2789,-77
3453.972,2,14,177.0491,86
3453.972,2,16,307.8269,-36.96943
3453.972,2,17,363.441,37.27744
3453.972,2,15,-239,-20
3453.972,2,19,-91.78076,20.18604
3453.972,2,22,172.8963,-5
3453.972,0,-1,352.0492,-119.4117
3453.989,1,1,-356,4
3453.989,1,2,-54.43054,69
3453.989,1,4,-63.12769,22
3453.989,1,5,-74.66968,-73
3453.989,1,6,-92,-39
3453.989,1,7,256.462,-35.29688
3453.989,1,9,363.3779,18.1177
3453.989,1,10,290.688,172.782
3453.989,1,8,66.1145,-9.688965
3453.989,1,22,338.3329,62.23122
3453.989,1,15,346.2311,-147.1388
3453.989,2,1,464.5643,-18.3
3453.989,2,3,299.5395,15.40833
3453.989,2,5,374.0267,-90.80222
3453.989,2,4,68.74878,-182.7234
3453.989,2,10,271.7255,-77
3453.989,2,14,178.0386,86
3453.989,2,16,308.9491,-37.00264
3453.989,2,17,364.2329,36.60674
3453.989,2,15,-239,-20
3453.989,2,19,-91.1499,20.41846
3453.989,2,22,174.0518,-5
3453.989,0,-1,353.0386,-117.5523
3454.005,1,1,-356,4
3454.005,1,2,-53.68181,69
3454.005,1,4,-63.47632,22
3454.005,1,5,-74.28784,-73
3454.005,1,6,-92,-39
3454.005,1,7,256.8654,-35.50938
3454.005,1,9,363.9805,17.71096
3454.005,1,10,291.2923,172.6807
3454.005,1,8,66.29712,-9.801855
3454.005,1,22,339.1248,62.49851
3454.005,1,15,347.2521,-146.9977
3454.005,2,1,464.8698,-18.3
3454.005,2,3,300.4144,15.63909
3454.005,2,5,374.8667,-90.70428
3454.005,2,4,69.36304,-182.5142
3454.005,2,10,272.1721,-77
3454.005,2,14,179.028,86
3454.005,2,16,310.0714,-37.03584
3454.005,2,17,365.0248,35.93604
3454.005,2,15,-239,-20
3454.005,2,19,-90.51904,20.65088
3454.005,2,22,175.2072,-5
3454.005,0,-1,354.028,-115.693
3454.022,1,1,-356,4
3454.022,1,2,-52.92207,69
3454.022,1,4,-63.83008,22
3454.022,1,5,-73.90039,-73
3454.022,1,6,-92,-39
3454.022,1,7,257.2748,-35.725
3454.022,1,9,364.592,17.29824
3454.022,1,10,291.9055,172.5779
3454.022,1,8,66.48242,-9.916407
3454.022,1,22,339.9283,62.76973
3454.022,1,15,348.2881,-146.8545
3454.022,2,1,465.1797,-18.3
3454.022,2,3,301.3022,15.87324
3454.022,2,5,375.7191,-90.60488
3454.022,2,4,69.98633,-182.302
3454.022,2,10,272.6252,-77
3454.022,2,14,180.032,86
3454.022,2,16,311.2102,-37.06953
3454.022,2,17,365.8283,35.25547
3454.022,2,15,-239,-20
3454.022,2,19,-89.87891,20.88672
3454.022,2,22,176.3797,-5
3454.022,0,-1,355.032,-113.8062
3454.039,1,1,-356,4
3454.039,1,2,-52.17334,69
3454.039,1,4,-64.17871,22
3454.039,1,5,-73.51855,-73
3454.039,1,6,-92,-39
3454.039,1,7,257.6782,-35.9375
3454.039,1,9,365.1946,16.8915
3454.039,1,10,292.5098,172.4767
