Time,Side,Number,X,Y
6603.046,2,4,-506.6801,-259.6162
6603.046,2,10,-405,-210
6603.046,2,14,-351.9033,74.79883
6603.046,2,16,-75.99999,17
6603.046,2,17,-166,68
6603.046,2,15,-468.9438,37.24951
6603.046,2,19,-479.2792,47.64893
6603.046,2,22,-433.6552,98.24951
6603.046,0,-1,-488.9951,-44.3726
6603.063,1,1,-489.7831,65.78399
6603.063,1,2,-437.3589,27.06031
6603.063,1,4,-442.9805,102.1022
6603.063,1,5,-490.6982,31.08211
6603.063,1,6,-479.0155,34.80078
6603.063,1,7,-483.8726,-28.09828
6603.063,1,9,-55.99998,-75
6603.063,1,10,-222.0018,70.43188
6603.063,1,8,-482.1516,45.7639
6603.063,1,22,-372.1197,73.6496
6603.063,1,15,-397,-118
6603.063,2,1,156,68
6603.063,2,3,-425.3554,19.67188
6603.063,2,5,-118,-60
6603.063,2,4,-506.4238,-259.3086
6603.063,2,10,-405,-210
6603.063,2,14,-352.8945,76.50781
6603.063,2,16,-75.99999,17
6603.063,2,17,-166,68
6603.063,2,15,-469.166,35.04492
6603.063,2,19,-480.3046,46.29883
6603.063,2,22,-434.7147,96.04492
6603.063,0,-1,-488.2834,-39.03921
6603.081,1,1,-489.39,65.12432
6603.081,1,2,-438.4825,25.72868
6603.081,1,4,-444.1434,100.4807
6603.081,1,5,-490.8606,30.18729
6603.081,1,6,-479.1855,32.78418
6603.081,1,7,-483.5786,-27.80981
6603.081,1,9,-55.99998,-75
6603.081,1,10,-222.4624,70.05453
6603.081,1,8,-482.9308,45.83089
6603.081,1,22,-372.8255,75.09541
6603.081,1,15,-397,-118
6603.081,2,1,156,68
6603.081,2,3,-426.5517,17.89453
6603.081,2,5,-118,-60
6603.081,2,4,-506.1674,-259.001
6603.081,2,10,-405,-210
6603.081,2,14,-353.8857,78.2168
6603.081,2,16,-75.99999,17
6603.081,2,17,-166,68
6603.081,2,15,-469.3881,32.84033
6603.081,2,19,-481.33,44.94873
6603.081,2,22,-435.7744,93.84033
6603.081,0,-1,-487.5717,-33.70582
6603.098,1,1,-488.997,64.46465
6603.098,1,2,-439.6061,24.39703
6603.098,1,4,-445.3064,98.85922
6603.098,1,5,-491.0229,29.29246
6603.098,1,6,-479.3556,30.76758
6603.098,1,7,-483.2847,-27.52133
6603.098,1,9,-55.99998,-75
6603.098,1,10,-222.923,69.67719
6603.098,1,8,-483.7101,45.89789
6603.098,1,22,-373.5313,76.54121
6603.098,1,15,-397,-118
6603.098,2,1,156,68
6603.098,2,3,-427.748,16.11719
6603.098,2,5,-118,-60
6603.098,2,4,-505.9111,-258.6934
6603.098,2,10,-405,-210
6603.098,2,14,-354.8769,79.92578
6603.098,2,16,-75.99999,17
6603.098,2,17,-166,68
6603.098,2,15,-469.6103,30.63574
6603.098,2,19,-482.3554,43.59863
6603.098,2,22,-436.8339,91.63574
6603.098,0,-1,-486.8598,-28.37242
6603.115,1,1,-488.604,63.80498
6603.115,1,2,-440.7298,23.06539
6603.115,1,4,-446.4694,97.23774
6603.115,1,5,-491.1852,28.39764
6603.115,1,6,-479.5256,28.75098
6603.115,1,7,-482.9908,-27.23285
6603.115,1,9,-55.99998,-75
6603.115,1,10,-223.3835,69.29984
6603.115,1,8,-484.4894,45.96488
6603.115,1,22,-374.2371,77.98701
6603.115,1,15,-397,-118
6603.115,2,1,156,68
6603.115,2,3,-428.9442,14.33984
6603.115,2,5,-118,-60
6603.115,2,4,-505.6547,-258.3857
6603.115,2,10,-405,-210
6603.115,2,14,-355.8682,81.63477
6603.115,2,16,-75.99999,17
6603.115,2,17,-166,68
6603.115,2,15,-469.8325,28.43115
6603.115,2,19,-483.3808,42.24854
6603.115,2,22,-437.8934,89.43115
6603.115,0,-1,-486.148,-23.03902
6603.131,1,1,-488.2221,63.16416
6603.131,1,2,-441.8214,21.7718
6603.131,1,4,-447.5991,95.66258
6603.131,1,5,-491.343,27.52838
6603.131,1,6,-479.6908,26.79199
6603.131,1,7,-482.7052,-26.95262
6603.131,1,9,-55.99998,-75
6603.131,1,10,-223.831,68.93328
6603.131,1,8,-485.2464,46.02996
6603.131,1,22,-374.9228,79.3915
6603.131,1,15,-397,-118
6603.131,2,1,156,68
6603.131,2,3,-430.1064,12.61328
6603.131,2,5,-118,-60
6603.131,2,4,-505.4056,-258.0869
6603.131,2,10,-405,-210
6603.131,2,14,-356.831,83.29492
6603.131,2,16,-75.99999,17
6603.131,2,17,-166,68
6603.131,2,15,-470.0483,26.28955
6603.131,2,19,-484.3769,40.93701
6603.131,2,22,-438.9227,87.28955
6603.131,0,-1,-485.4565,-17.858
6603.148,1,1,-487.8403,62.52334
6603.148,1,2,-442.9129,20.4782
6603.148,1,4,-448.7289,94.08743
6603.148,1,5,-491.5007,26.65912
6603.148,1,6,-479.856,24.83301
6603.148,1,7,-482.4196,-26.67239
6603.148,1,9,-55.99998,-75
6603.148,1,10,-224.2784,68.56672
6603.148,1,8,-486.0034,46.09504
6603.148,1,22,-375.6084,80.796
6603.148,1,15,-397,-118
6603.148,2,1,156,68
6603.148,2,3,-431.2685,10.88672
6603.148,2,5,-118,-60
6603.148,2,4,-505.1566,-257.7881
6603.148,2,10,-405,-210
6603.148,2,14,-357.7939,84.95508
6603.148,2,16,-75.99999,17
6603.148,2,17,-166,68
6603.148,2,15,-470.2641,24.14795
6603.148,2,19,-485.373,39.62549
6603.148,2,22,-439.952,85.14795
6603.148,0,-1,-484.7649,-12.67699
6603.165,1,1,-487.4585,61.88252
6603.165,1,2,-444.0045,19.18461
6603.165,1,4,-449.8586,92.51227
6603.165,1,5,-491.6584,25.78986
6603.165,1,6,-480.0212,22.87402
6603.165,1,7,-482.1341,-26.39215
6603.165,1,9,-55.99998,-75
6603.165,1,10,-224.7258,68.20016
6603.165,1,8,-486.7605,46.16011
6603.165,1,22,-376.2941,82.20049
6603.165,1,15,-397,-118
6603.165,2,1,156,68
6603.165,2,3,-432.4306,9.160156
6603.165,2,5,-118,-60
6603.165,2,4,-504.9076,-257.4893
6603.165,2,10,-405,-210
6603.165,2,14,-358.7568,86.61523
6603.165,2,16,-75.99999,17
6603.165,2,17,-166,68
6603.165,2,15,-470.4799,22.00635
6603.165,2,19,-486.369,38.31396
6603.165,2,22,-440.9813,83.00635
6603.165,0,-1,-484.0737,-7.495972
6603.182,1,1,-487.0654,61.22285
6603.182,1,2,-445.1281,17.85297
6603.182,1,4,-451.0216,90.89079
6603.182,1,5,-491.8207,24.89504
6603.182,1,6,-480.1912,20.85742
6603.182,1,7,-481.8402,-26.10368
6603.182,1,9,-55.99998,-75
6603.182,1,10,-225.1864,67.82281
6603.182,1,8,-487.5398,46.22711
6603.182,1,22,-376.9999,83.64629
6603.182,1,15,-397,-118
6603.182,2,1,156,68
6603.182,2,3,-433.6269,7.382813
6603.182,2,5,-118,-60
6603.182,2,4,-504.6512,-257.1816
6603.182,2,10,-405,-210
6603.182,2,14,-359.748,88.32422
6603.182,2,16,-75.99999,17
6603.182,2,17,-166,68
6603.182,2,15,-470.7021,19.80176
6603.182,2,19,-487.3944,36.96387
6603.182,2,22,-442.041,80.80176
6603.182,0,-1,-483.3619,-2.162575
6603.199,1,1,-486.6723,60.56319
6603.199,1,2,-446.2518,16.52133
6603.199,1,4,-452.1845,89.2693
6603.199,1,5,-491.9831,24.00021
6603.199,1,6,-480.3613,18.84082
6603.199,1,7,-481.5462,-25.8152
6603.199,1,9,-55.99998,-75
6603.199,1,10,-225.6469,67.44547
6603.199,1,8,-488.3191,46.2941
6603.199,1,22,-377.7057,85.09209
6603.199,1,15,-397,-118
6603.199,2,1,156,68
6603.199,2,3,-434.8232,5.605469
6603.199,2,5,-118,-60
6603.199,2,4,-504.3949,-256.874
6603.199,2,10,-405,-210
6603.199,2,14,-360.7392,90.0332
6603.199,2,16,-75.99999,17
6603.199,2,17,-166,68
6603.199,2,15,-470.9242,17.59716
6603.199,2,19,-488.4198,35.61377
6603.199,2,22,-443.1004,78.59717
6603.199,0,-1,-482.65,3.170822
6603.215,1,1,-486.2905,59.92236
6603.215,1,2,-447.3433,15.22774
6603.215,1,4,-453.3143,87.69415
6603.215,1,5,-492.1408,23.13096
6603.215,1,6,-480.5265,16.88184
6603.215,1,7,-481.2607,-25.53497
6603.215,1,9,-55.99998,-75
6603.215,1,10,-226.0943,67.0789
6603.215,1,8,-489.0761,46.35918
6603.215,1,22,-378.3914,86.49658
6603.215,1,15,-397,-118
6603.215,2,1,156,68
6603.215,2,3,-435.9853,3.878906
6603.215,2,5,-118,-60
6603.215,2,4,-504.1459,-256.5752
6603.215,2,10,-405,-210
6603.215,2,14,-361.7021,91.69336
6603.215,2,16,-75.99999,17
6603.215,2,17,-166,68
6603.215,2,15,-471.14,15.45556
6603.215,2,19,-489.416,34.30225
6603.215,2,22,-444.1297,76.45557
6603.215,0,-1,-481.9585,8.351837
6603.232,1,1,-485.8974,59.2627
6603.232,1,2,-448.467,13.8961
6603.232,1,4,-454.4773,86.07266
6603.232,1,5,-492.3032,22.23613
6603.232,1,6,-480.6965,14.86523
6603.232,1,7,-480.9667,-25.24649
6603.232,1,9,-55.99998,-75
6603.232,1,10,-226.5549,66.70156
6603.232,1,8,-489.8554,46.42617
6603.232,1,22,-379.0972,87.94238
6603.232,1,15,-397,-118
6603.232,2,1,156,68
6603.232,2,3,-437.1816,2.101563
6603.232,2,5,-118,-60
6603.232,2,4,-503.8895,-256.2676
6603.232,2,10,-405,-210
6603.232,2,14,-362.6933,93.40234
6603.232,2,16,-75.99999,17
6603.232,2,17,-166,68
6603.232,2,15,-471.3622,13.25098
6603.232,2,19,-490.4413,32.95215
6603.232,2,22,-445.1893,74.25098
6603.232,0,-1,-481.2468,13.68523
6603.249,1,1,-485.5156,58.62188
6603.249,1,2,-449.5586,12.6025
6603.249,1,4,-455.607,84.49751
6603.249,1,5,-492.4609,21.36687
6603.249,1,6,-480.8617,12.90625
6603.249,1,7,-480.6812,-24.96626
6603.249,1,9,-55.99998,-75
6603.249,1,10,-227.0023,66.335
6603.249,1,8,-490.6125,46.49125
6603.249,1,22,-379.7828,89.34687
6603.249,1,15,-397,-118
6603.249,2,1,156,68
6603.249,2,3,-438.3437,0.375
6603.249,2,5,-118,-60
6603.249,2,4,-503.6406,-255.9688
6603.249,2,10,-405,-210
6603.249,2,14,-363.6563,95.0625
6603.249,2,16,-75.99999,17
6603.249,2,17,-166,68
6603.249,2,15,-471.5781,11.10938
6603.249,2,19,-491.4374,31.64063
6603.249,2,22,-446.2186,72.10938
6603.249,0,-1,-480.5552,18.86625
6603.266,1,1,-485.1225,57.96221
6603.266,1,2,-450.6822,11.27086
6603.266,1,4,-456.77,82.87601
6603.266,1,5,-492.6232,20.47205
6603.266,1,6,-481.0317,10.88965
6603.266,1,7,-480.3872,-24.67778
6603.266,1,9,-55.99998,-75
6603.266,1,10,-227.4629,65.95766
6603.266,1,8,-491.3918,46.55824
6603.266,1,22,-380.4886,90.79267
6603.266,1,15,-397,-118
6603.266,2,1,156,68
6603.266,2,3,-439.54,-1.402344
6603.266,2,5,-118,-60
6603.266,2,4,-503.3842,-255.6611
6603.266,2,10,-405,-210
6603.266,2,14,-364.6474,96.77148
6603.266,2,16,-75.99999,17
6603.266,2,17,-166,68
6603.266,2,15,-471.8003,8.904785
6603.266,2,19,-492.4628,30.29053
6603.266,2,22,-447.2783,69.90479
6603.266,0,-1,-479.8434,24.19965
6603.283,1,1,-484.7407,57.32139
6603.283,1,2,-451.7738,9.977268
6603.283,1,4,-457.8997,81.30087
6603.283,1,5,-492.7809,19.60279
6603.283,1,6,-481.1969,8.930664
6603.283,1,7,-480.1017,-24.39754
6603.283,1,9,-55.99998,-75
6603.283,1,10,-227.9103,65.59109
6603.283,1,8,-492.1488,46.62332
6603.283,1,22,-381.1743,92.19717
6603.283,1,15,-397,-118
6603.283,2,1,156,68
6603.283,2,3,-440.7021,-3.128906
6603.283,2,5,-118,-60
6603.283,2,4,-503.1351,-255.3623
6603.283,2,10,-405,-210
6603.283,2,14,-365.6104,98.43164
6603.283,2,16,-75.99999,17
6603.283,2,17,-166,68
6603.283,2,15,-472.0161,6.763184
6603.283,2,19,-493.4589,28.979
6603.283,2,22,-448.3075,67.76318
6603.283,0,-1,-479.152,29.38066
6603.3,1,1,-484.3476,56.66172
6603.3,1,2,-452.8974,8.645626
6603.3,1,4,-459.0627,79.67937
6603.3,1,5,-492.9433,18.70797
6603.3,1,6,-481.367,6.914059
6603.3,1,7,-479.8078,-24.10907
6603.3,1,9,-55.99998,-75
6603.3,1,10,-228.3709,65.21375
6603.3,1,8,-492.928,46.69031
6603.3,1,22,-381.8801,93.64297
6603.3,1,15,-397,-118
6603.3,2,1,156,68
6603.3,2,3,-441.8984,-4.90625
6603.3,2,5,-118,-60
6603.3,2,4,-502.8788,-255.0547
6603.3,2,10,-405,-210
6603.3,2,14,-366.6015,100.1406
6603.3,2,16,-75.99999,17
6603.3,2,17,-166,68
6603.3,2,15,-472.2383,4.558594
6603.3,2,19,-494.4843,27.62891
6603.3,2,22,-449.367,65.55859
6603.3,0,-1,-478.4402,34.71406
6603.316,1,1,-483.9658,56.0209
6603.316,1,2,-453.989,7.352032
6603.316,1,4,-460.1924,78.10423
6603.316,1,5,-493.101,17.83871
6603.316,1,6,-481.5321,4.955074
6603.316,1,7,-479.5222,-23.82883
6603.316,1,9,-55.99998,-75
6603.316,1,10,-228.8183,64.84718
6603.316,1,8,-493.6851,46.75539
6603.316,1,22,-382.5657,95.04746
6603.316,1,15,-397,-118
6603.316,2,1,156,68
6603.316,2,3,-443.0605,-6.632813
6603.316,2,5,-118,-60
6603.316,2,4,-502.6298,-254.7559
6603.316,2,10,-405,-210
6603.316,2,14,-367.5644,101.8008
6603.316,2,16,-75.99999,17
6603.316,2,17,-166,68
6603.316,2,15,-472.454,2.416992
6603.316,2,19,-495.4804,26.31738
6603.316,2,22,-450.3963,63.41699
6603.316,0,-1,-477.7488,39.89508
6603.333,1,1,-483.5839,55.38008
6603.333,1,2,-455.0805,6.058441
6603.333,1,4,-461.3221,76.52907
6603.333,1,5,-493.2588,16.96945
6603.333,1,6,-481.6973,2.996094
6603.333,1,7,-479.2367,-23.5486
6603.333,1,9,-55.99998,-75
6603.333,1,10,-229.2657,64.48062
6603.333,1,8,-494.4422,46.82047
6603.333,1,22,-383.2514,96.45195
6603.333,1,15,-397,-118
6603.333,2,1,156,68
6603.333,2,3,-444.2226,-8.359375
6603.333,2,5,-118,-60
6603.333,2,4,-502.3807,-254.457
6603.333,2,10,-405,-210
6603.333,2,14,-368.5273,103.4609
6603.333,2,16,-75.99999,17
6603.333,2,17,-166,68
6603.333,2,15,-472.6699,0.2753906
6603.333,2,19,-496.4765,25.00586
6603.333,2,22,-451.4256,61.27539
6603.333,0,-1,-477.0573,45.0761
6603.351,1,1,-483.1797,54.70156
6603.351,1,2,-456.2363,4.688751
6603.351,1,4,-462.5183,74.86125
6603.351,1,5,-493.4257,16.04906
6603.351,1,6,-481.8723,0.921875
6603.351,1,7,-478.9343,-23.25188
6603.351,1,9,-55.99998,-75
6603.351,1,10,-229.7394,64.0925
6603.351,1,8,-495.2437,46.88937
6603.351,1,22,-383.9773,97.93906
6603.351,1,15,-397,-118
6603.351,2,1,156,68
6603.351,2,3,-445.453,-10.1875
6603.351,2,5,-118,-60
6603.351,2,4,-502.1171,-254.1407
6603.351,2,10,-405,-210
6603.351,2,14,-369.5468,105.2188
6603.351,2,16,-75.99999,17
6603.351,2,17,-166,68
6603.351,2,15,-472.8983,-1.992188
6603.351,2,19,-497.5312,23.61719
6603.351,2,22,-452.5155,59.00781
6603.351,0,-1,-476.3253,50.56187
6603.368,1,1,-482.4642,54.4
6603.368,1,2,-456.75,4.080002
6603.368,1,4,-463.05,74.12
6603.368,1,5,-493.3831,15.64
6603.368,1,6,-481.989,-0.1766434
6603.368,1,7,-478.5954,-23.12
6603.368,1,9,-55.99998,-75
6603.368,1,10,-229.8623,63.92
6603.368,1,8,-495.4635,47.03986
6603.368,1,22,-384.3,98.78295
6603.368,1,15,-396.9211,-118
6603.368,2,1,156,68
6603.368,2,3,-446,-11
6603.368,2,5,-118,-60
6603.368,2,4,-501.6938,-254
6603.368,2,10,-405,-210
6603.368,2,14,-370.0742,106.2598
6603.368,2,16,-75.99999,17
6603.368,2,17,-165.8793,68
6603.368,2,15,-473.167,-3.083496
6603.368,2,19,-497.9999,23
6603.368,2,22,-452.9999,58
6603.368,0,-1,-475.464,53
6603.384,1,1,-481.5055,54.4
6603.384,1,2,-456.75,4.080002
6603.384,1,4,-463.05,74.12
6603.384,1,5,-493.1738,15.64
6603.384,1,6,-482.0587,-0.4927368
6603.384,1,7,-478.2293,-23.12
6603.384,1,9,-55.99998,-75
6603.384,1,10,-229.7054,63.92
6603.384,1,8,-495.2195,47.25435
6603.384,1,22,-384.3,99.11033
6603.384,1,15,-396.78,-118
6603.384,2,1,156,68
6603.384,2,3,-446,-11
6603.384,2,5,-118,-60
6603.384,2,4,-501.1459,-254
6603.384,2,10,-405,-210
6603.384,2,14,-370.207,106.7246
6603.384,2,16,-75.99999,17
6603.384,2,17,-165.6635,68
6603.384,2,15,-473.4657,-3.23291
6603.384,2,19,-497.9999,23
6603.384,2,22,-452.9999,58
6603.384,0,-1,-474.5053,53
6603.401,1,1,-480.5185,54.4
6603.401,1,2,-456.75,4.080002
6603.401,1,4,-463.05,74.12
6603.401,1,5,-492.9586,15.64
6603.401,1,6,-482.1305,-0.8181229
6603.401,1,7,-477.8525,-23.12
6603.401,1,9,-55.99998,-75
6603.401,1,10,-229.544,63.92
6603.401,1,8,-494.9683,47.47515
6603.401,1,22,-384.3,99.44734
6603.401,1,15,-396.6347,-118
6603.401,2,1,156,68
6603.401,2,3,-446,-11
6603.401,2,5,-118,-60
6603.401,2,4,-500.5819,-254
6603.401,2,10,-405,-210
6603.401,2,14,-370.3437,107.2031
6603.401,2,16,-75.99999,17
6603.401,2,17,-165.4414,68
6603.401,2,15,-473.7733,-3.386719
6603.401,2,19,-497.9999,23
6603.401,2,22,-452.9999,58
6603.401,0,-1,-473.5184,53
6603.418,1,1,-479.5598,54.4
6603.418,1,2,-456.75,4.080002
6603.418,1,4,-463.05,74.12
6603.418,1,5,-492.7494,15.64
6603.418,1,6,-482.2002,-1.134216
6603.418,1,7,-477.4864,-23.12
6603.418,1,9,-55.99998,-75
6603.418,1,10,-229.3871,63.92
6603.418,1,8,-494.7243,47.68965
6603.418,1,22,-384.3,99.77473
6603.418,1,15,-396.4936,-118
6603.418,2,1,156,68
6603.418,2,3,-446,-11
6603.418,2,5,-118,-60
6603.418,2,4,-500.0341,-254
6603.418,2,10,-405,-210
6603.418,2,14,-370.4765,107.668
6603.418,2,16,-75.99999,17
6603.418,2,17,-165.2256,68
6603.418,2,15,-474.0721,-3.536133
6603.418,2,19,-497.9999,23
6603.418,2,22,-452.9999,58
6603.418,0,-1,-472.5597,53
6603.435,1,1,-478.5728,54.4
6603.435,1,2,-456.75,4.080002
6603.435,1,4,-463.05,74.12
6603.435,1,5,-492.534,15.64
6603.435,1,6,-482.2719,-1.45961
6603.435,1,7,-477.1096,-23.12
6603.435,1,9,-55.99998,-75
6603.435,1,10,-229.2256,63.92
6603.435,1,8,-494.4731,47.91045
6603.435,1,22,-384.3,100.1117
6603.435,1,15,-396.3483,-118
6603.435,2,1,156,68
6603.435,2,3,-446,-11
6603.435,2,5,-118,-60
6603.435,2,4,-499.4702,-254
6603.435,2,10,-405,-210
6603.435,2,14,-370.6132,108.1465
6603.435,2,16,-75.99999,17
6603.435,2,17,-165.0034,68
6603.435,2,15,-474.3798,-3.689941
6603.435,2,19,-497.9999,23
6603.435,2,22,-452.9999,58
6603.435,0,-1,-471.5728,53
6603.452,1,1,-477.6141,54.4
6603.452,1,2,-456.75,4.080002
6603.452,1,4,-463.05,74.12
6603.452,1,5,-492.3248,15.64
6603.452,1,6,-482.3417,-1.775703
6603.452,1,7,-476.7436,-23.12
6603.452,1,9,-55.99998,-75
6603.452,1,10,-229.0687,63.92
6603.452,1,8,-494.229,48.12494
6603.452,1,22,-384.3,100.4391
6603.452,1,15,-396.2072,-118
6603.452,2,1,156,68
6603.452,2,3,-446,-11
6603.452,2,5,-118,-60
6603.452,2,4,-498.9222,-254
6603.452,2,10,-405,-210
6603.452,2,14,-370.7461,108.6113
6603.452,2,16,-75.99999,17
6603.452,2,17,-164.7876,68
6603.452,2,15,-474.6786,-3.839355
6603.452,2,19,-497.9999,23
6603.452,2,22,-452.9999,58
6603.452,0,-1,-470.614,53
6603.468,1,1,-476.6554,54.4
6603.468,1,2,-456.75,4.080002
6603.468,1,4,-463.05,74.12
6603.468,1,5,-492.1157,15.64
6603.468,1,6,-482.4114,-2.091797
6603.468,1,7,-476.3775,-23.12
6603.468,1,9,-55.99998,-75
6603.468,1,10,-228.9118,63.92
6603.468,1,8,-493.9849,48.33943
6603.468,1,22,-384.3,100.7665
6603.468,1,15,-396.0661,-118
6603.468,2,1,156,68
6603.468,2,3,-446,-11
6603.468,2,5,-118,-60
6603.468,2,4,-498.3745,-254
6603.468,2,10,-405,-210
6603.468,2,14,-370.8788,109.0762
6603.468,2,16,-75.99999,17
6603.468,2,17,-164.5717,68
6603.468,2,15,-474.9774,-3.98877
6603.468,2,19,-497.9999,23
6603.468,2,22,-452.9999,58
6603.468,0,-1,-469.6553,53
6603.485,1,1,-475.6685,54.4
6603.485,1,2,-456.75,4.080002
6603.485,1,4,-463.05,74.12
6603.485,1,5,-491.9003,15.64
6603.485,1,6,-482.4832,-2.417191
6603.485,1,7,-476.0006,-23.12
6603.485,1,9,-55.99998,-75
6603.485,1,10,-228.7503,63.92
6603.485,1,8,-493.7337,48.56023
6603.485,1,22,-384.3,101.1035
6603.485,1,15,-395.9208,-118
6603.485,2,1,156,68
6603.485,2,3,-446,-11
6603.485,2,5,-118,-60
6603.485,2,4,-497.8105,-254
6603.485,2,10,-405,-210
6603.485,2,14,-371.0156,109.5547
6603.485,2,16,-75.99999,17
6603.485,2,17,-164.3496,68
6603.485,2,15,-475.285,-4.142578
6603.485,2,19,-497.9999,23
6603.485,2,22,-452.9999,58
6603.485,0,-1,-468.6684,53
6603.502,1,1,-474.7097,54.4
6603.502,1,2,-456.75,4.080002
6603.502,1,4,-463.05,74.12
6603.502,1,5,-491.6912,15.64
6603.502,1,6,-482.5529,-2.733284
6603.502,1,7,-475.6346,-23.12
6603.502,1,9,-55.99998,-75
6603.502,1,10,-228.5934,63.92
6603.502,1,8,-493.4897,48.77473
6603.502,1,22,-384.3,101.4309
6603.502,1,15,-395.7797,-118
6603.502,2,1,156,68
6603.502,2,3,-446,-11
6603.502,2,5,-118,-60
6603.502,2,4,-497.2626,-254
6603.502,2,10,-405,-210
6603.502,2,14,-371.1484,110.0195
6603.502,2,16,-75.99999,17
6603.502,2,17,-164.1337,68
6603.502,2,15,-475.5839,-4.291992
6603.502,2,19,-497.9999,23
6603.502,2,22,-452.9999,58
6603.502,0,-1,-467.7095,53
6603.519,1,1,-473.7509,54.4
6603.519,1,2,-456.75,4.080002
6603.519,1,4,-463.05,74.12
6603.519,1,5,-491.4819,15.64
6603.519,1,6,-482.6226,-3.049377
6603.519,1,7,-475.2685,-23.12
6603.519,1,9,-55.99998,-75
6603.519,1,10,-228.4365,63.92
6603.519,1,8,-493.2456,48.98921
6603.519,1,22,-384.3,101.7583
6603.519,1,15,-395.6386,-118
6603.519,2,1,156,68
6603.519,2,3,-446,-11
6603.519,2,5,-118,-60
6603.519,2,4,-496.7148,-254
6603.519,2,10,-405,-210
6603.519,2,14,-371.2812,110.4844
6603.519,2,16,-75.99999,17
6603.519,2,17,-163.9179,68
6603.519,2,15,-475.8828,-4.441406
6603.519,2,19,-497.9999,23
6603.519,2,22,-452.9999,58
6603.519,0,-1,-466.7508,53
6603.536,1,1,-472.764,54.4
6603.536,1,2,-456.75,4.080002
6603.536,1,4,-463.05,74.12
6603.536,1,5,-491.2667,15.64
6603.536,1,6,-482.6944,-3.374763
6603.536,1,7,-474.8917,-23.12
6603.536,1,9,-55.99998,-75
6603.536,1,10,-228.275,63.92
6603.536,1,8,-492.9944,49.21002
6603.536,1,22,-384.3,102.0953
6603.536,1,15,-395.4934,-118
6603.536,2,1,156,68
6603.536,2,3,-446,-11
6603.536,2,5,-118,-60
6603.536,2,4,-496.1508,-254
6603.536,2,10,-405,-210
6603.536,2,14,-371.4179,110.9629
6603.536,2,16,-75.99999,17
6603.536,2,17,-163.6958,68
6603.536,2,15,-476.1904,-4.595215
6603.536,2,19,-497.9999,23
6603.536,2,22,-452.9999,58
6603.536,0,-1,-465.7639,53
6603.552,1,1,-471.8053,54.4
6603.552,1,2,-456.75,4.080002
6603.552,1,4,-463.05,74.12
6603.552,1,5,-491.0575,15.64
6603.552,1,6,-482.7641,-3.690857
6603.552,1,7,-474.5256,-23.12
6603.552,1,9,-55.99998,-75
6603.552,1,10,-228.1181,63.92
6603.552,1,8,-492.7504,49.42451
6603.552,1,22,-384.3,102.4227
6603.552,1,15,-395.3522,-118
6603.552,2,1,156,68
6603.552,2,3,-446,-11
6603.552,2,5,-118,-60
6603.552,2,4,-495.603,-254
6603.552,2,10,-405,-210
6603.552,2,14,-371.5508,111.4277
6603.552,2,16,-75.99999,17
6603.552,2,17,-163.48,68
6603.552,2,15,-476.4892,-4.744629
6603.552,2,19,-497.9999,23
6603.552,2,22,-452.9999,58
6603.552,0,-1,-464.8052,53
6603.569,1,1,-470.8465,54.4
6603.569,1,2,-456.75,4.080002
6603.569,1,4,-463.05,74.12
6603.569,1,5,-490.8483,15.64
6603.569,1,6,-482.8339,-4.00695
6603.569,1,7,-474.1595,-23.12
6603.569,1,9,-55.99998,-75
6603.569,1,10,-227.9612,63.92
6603.569,1,8,-492.5063,49.639
6603.569,1,22,-384.3,102.7501
6603.569,1,15,-395.2111,-118
6603.569,2,1,156,68
6603.569,2,3,-446,-11
6603.569,2,5,-118,-60
6603.569,2,4,-495.0551,-254
6603.569,2,10,-405,-210
6603.569,2,14,-371.6836,111.8926
6603.569,2,16,-75.99999,17
6603.569,2,17,-163.2641,68
6603.569,2,15,-476.788,-4.894043
6603.569,2,19,-497.9999,23
6603.569,2,22,-452.9999,58
6603.569,0,-1,-463.8464,53
6603.585,1,1,-469.8878,54.4
6603.585,1,2,-456.75,4.080002
6603.585,1,4,-463.05,74.12
6603.585,1,5,-490.6391,15.64
6603.585,1,6,-482.9036,-4.323044
6603.585,1,7,-473.7935,-23.12
6603.585,1,9,-55.99998,-75
6603.585,1,10,-227.8044,63.92
6603.585,1,8,-492.2623,49.8535
6603.585,1,22,-384.3,103.0774
6603.585,1,15,-395.07,-118
6603.585,2,1,156,68
6603.585,2,3,-446,-11
6603.585,2,5,-118,-60
6603.585,2,4,-494.5072,-254
6603.585,2,10,-405,-210
6603.585,2,14,-371.8163,112.3574
6603.585,2,16,-75.99999,17
6603.585,2,17,-163.0483,68
6603.585,2,15,-477.0869,-5.043457
6603.585,2,19,-497.9999,23
6603.585,2,22,-452.9999,58
6603.585,0,-1,-462.8878,53
6603.603,1,1,-468.9009,54.4
6603.603,1,2,-456.75,4.080002
6603.603,1,4,-463.05,74.12
6603.603,1,5,-490.4238,15.64
6603.603,1,6,-482.9753,-4.648438
6603.603,1,7,-473.4167,-23.12
6603.603,1,9,-55.99998,-75
6603.603,1,10,-227.6429,63.92
6603.603,1,8,-492.011,50.0743
6603.603,1,22,-384.3,103.4145
6603.603,1,15,-394.9247,-118
6603.603,2,1,156,68
6603.603,2,3,-446,-11
6603.603,2,5,-118,-60
6603.603,2,4,-493.9432,-254
6603.603,2,10,-405,-210
6603.603,2,14,-371.9531,112.8359
6603.603,2,16,-75.99999,17
